# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250      0.25132741       1257.5157       1.0113541
0.250      0.26703538       1118.9500       1.0794122
0.250      0.28274334       1062.7228       1.2169351
0.250      0.29845130       978.42980       1.3177116
0.250      0.31415927       920.81705       1.4464160
0.250      0.32986723       864.41542       1.5718470
0.250      0.34557519       796.64073       1.6655606
0.250      0.36128316       767.40828       1.8333268
0.250      0.37699112       732.91331       1.9893730
0.250      0.39269908       689.13118       2.1142280
0.250      0.40840704       656.23063       2.2646778
0.250      0.42411501       631.92197       2.4422192
0.250      0.43982297       604.01511       2.6034653
0.250      0.45553093       562.08005       2.6916715
0.250      0.47123890       556.01444       2.9476759
0.250      0.48694686       521.05961       3.0479117
0.250      0.50265482       513.09600       3.3012503
0.250      0.51836279       493.08271       3.4792968
0.250      0.53407075       474.43848       3.6613947
0.250      0.54977871       454.02569       3.8222092
0.250      0.56548668       440.42915       4.0347205
0.250      0.58119464       440.64917       4.3825615
0.250      0.59690260       422.03316       4.5470241
0.250      0.61261057       417.99549       4.8685015
0.250      0.62831853       403.10128       5.0655201
0.250      0.64402649       390.25028       5.2811035
0.250      0.65973446       383.22940       5.5748935
0.250      0.67544242       374.48359       5.8461243
0.250      0.69115038       365.45574       6.1125540
0.250      0.70685835       355.73661       6.3649646
0.250      0.72256631       343.11521       6.5575763
0.250      0.73827427       331.48024       6.7574231
0.250      0.75398224       327.92848       7.1208647
0.250      0.76969020       319.24779       7.3747284
0.250      0.78539816       318.09620       7.8072553
0.250      0.80110613       309.74245       8.0675405
0.250      0.81681409       301.23481       8.3165859
0.250      0.83252205       296.17402       8.6577384
0.250      0.84823002       293.15989       9.0639130
0.250      0.86393798       284.12762       9.2817831
0.250      0.87964594       276.73245       9.5423218
0.250      0.89535391       271.51815       9.8730951
0.250      0.91106187       268.89577       10.301438
0.250      0.92676983       264.31868       10.658934
0.250      0.94247780       258.40882       10.959506
0.250      0.95818576       254.41801       11.338804
0.250      0.97389372       250.57034       11.725588
0.250      0.98960169       246.11959       12.083639
0.250       1.0053096       242.47394       12.480583
0.250       1.0367256       232.34069       13.115564
0.250       1.0681415       226.24726       13.968184
0.250       1.0995574       221.14988       14.893978
0.250       1.1309734       215.67503       15.806191
0.250       1.1623893       209.77385       16.690771
0.250       1.1938052       199.31371       17.179394
0.250       1.2252211       194.62899       18.135153
0.250       1.2566371       188.46233       18.946300
0.250       1.2880530       184.90836       20.018337
0.250       1.3194689       179.10339       20.843543
0.250       1.3508848       176.97542       22.102337
0.250       1.3823008       171.57022       22.957247
0.250       1.4137167       167.09586       23.917904
0.250       1.4451326       161.43000       24.681846
0.250       1.4765485       156.90698       25.589141
0.250       1.5079645       151.32935       26.288557
0.250       1.5393804       148.69105       27.478495
0.250       1.5707963       146.73595       28.811537
0.250       1.6022123       141.78679       29.543789
0.250       1.6336282       136.74299       30.201950
0.250       1.6650441       135.39737       31.663413
0.250       1.6964600       131.66565       32.566692
0.250       1.7278760       126.44660       33.045711
0.250       1.7592919       124.70866       34.401754
0.250       1.7907078       123.37574       35.890062
0.250       1.8221237       117.98311       36.159605
0.250       1.8535397       117.57675       37.931268
0.250       1.8849556       114.44752       38.831128
0.250       1.9163715       111.26744       39.671395
0.250       1.9477874       108.14637       40.486188
0.250       1.9792034       106.08017       41.665416
0.250       2.0106193       104.05659       42.847886
0.250       2.0734512       100.61214       45.436206
0.250       2.1362830       95.023988       46.933168
0.250       2.1991149       90.565722       48.795284
0.250       2.2619467       86.374415       50.641025
0.250       2.3247786       83.988475       53.460711
0.250       2.3876104       79.171590       54.592128
0.250       2.4504423       76.084447       56.715214
0.250       2.5132741       73.544583       59.148063
0.250       2.5761060       70.964692       61.461585
0.250       2.6389378       67.655550       62.988485
0.250       2.7017697       64.501584       64.444463
0.250       2.7646015       62.894343       67.325483
0.250       2.8274334       59.512652       68.148564
0.250       2.8902652       59.028419       72.201216
0.250       2.9530971       56.353897       73.523706
0.250       3.0159289       53.420557       74.240688
0.250       3.0787608       52.625647       77.802858
0.250       3.1415927       50.569667       79.434647
0.250       3.2044245       48.736219       81.240433
0.250       3.2672564       47.170259       83.346652
0.250       3.3300882       45.710890       85.517924
0.250       3.3929201       44.450453       87.956377
0.250       3.4557519       42.349378       88.541111
0.250       3.5185838       41.488738       91.559659
0.250       3.5814156       40.110647       93.345652
0.250       3.6442475       39.088378       95.838827
0.250       3.7070793       37.900882       97.817197
0.250       3.7699112       36.633653       99.436045
0.250       3.8327430       35.236871       100.50709
0.250       3.8955749       34.134065       102.22872
0.250       3.9584067       33.556574       105.44091
0.250       4.0212386       32.768175       107.94488
0.250       4.1469023       30.949228       111.81279
0.250       4.2725660       29.179052       115.29429
0.250       4.3982297       26.858923       115.76908
0.250       4.5238934       26.071701       122.28600
0.250       4.6495571       24.369407       124.09377
0.250       4.7752208       23.421583       129.20130
0.250       4.9008845       22.211736       132.45739
0.250       5.0265482       21.335885       137.27469
0.250       5.1522120       20.459799       141.75970
0.250       5.2778757       19.508346       145.30085
0.250       5.4035394       18.865827       150.79296
0.250       5.5292031       17.792010       152.36419
0.250       5.6548668       17.137024       156.99029
0.250       5.7805305       16.293321       159.43474
0.250       5.9061942       15.858252       165.51934
0.250       6.0318579       15.124182       168.14946
0.250       6.1575216       14.486522       171.33742
0.250       6.2831853       13.803734       173.46284
0.250       6.4088490       13.513274       180.20671
0.250       6.5345127       12.895721       182.28692
0.250       6.6601764       12.344880       184.76272
0.250       6.7858401       11.948414       189.14348
0.250       6.9115038       11.505663       192.44186
0.250       7.0371675       11.227773       198.22460
0.250       7.1628313       10.849836       201.99824
0.250       7.2884950       10.511083       206.17276
0.250       7.4141587       10.033748       207.16627
0.250       7.5398224       9.8925736       214.81415
0.250       7.6654861       9.4558038       215.76838
0.250       7.7911498       9.1399054       218.98613
0.250       7.9168135       8.8701884       222.97406
0.250       8.0424772       8.6825878       228.81735
0.250       8.2938046       7.9564737       229.95999
0.250       8.5451320       7.4604117       235.82475
0.250       8.7964594       7.2798905       251.02606
0.250       9.0477868       6.8055343       255.36394
0.250       9.2991143       6.3953363       260.53039
0.250       9.5504417       6.0760510       268.14027
0.250       9.8017691       5.8664293       279.87074
0.250       10.053096       5.6335450       289.96901
0.250       10.304424       5.3497375       296.53358
0.250       10.555751       5.1160825       304.84231
0.250       10.807079       4.8395257       309.45535
0.250       11.058406       4.6189315       316.43856
0.250       11.309734       4.3961250       322.17913
0.250       11.561061       4.2834348       335.31694
0.250       11.812388       4.0416580       337.47606
0.250       12.063716       3.9042258       347.25497
0.250       12.315043       3.7604544       355.81021
0.250       12.566371       3.6119901       363.11685
0.250       12.817698       3.5239483       375.94983
0.250       13.069025       3.3064129       373.90128
0.250       13.320353       3.2455462       388.60219
0.250       13.571680       3.1243648       395.66976
0.250       13.823008       3.0192616       403.99748
0.250       14.074335       2.9062575       410.47622
0.250       14.325663       2.8449117       423.72414
0.250       14.576990       2.6833923       421.07358
0.250       14.828317       2.5848178       426.94881
0.250       15.079645       2.5634970       445.32431
0.250       15.330972       2.4754944       451.89891
0.250       15.582300       2.4088919       461.72375
0.250       15.833627       2.3305963       468.68228
0.250       16.084954       2.2754009       479.71984
0.250       16.587609       2.1697249       501.67947
0.250       17.090264       1.9757373       499.62687
0.250       17.592919       1.9115005       527.30073
0.250       18.095574       1.7910310       537.63859
0.250       18.598229       1.7145389       558.76903
0.250       19.100883       1.6005350       565.06158
0.250       19.603538       1.5634915       596.71805
0.250       20.106193       1.4685809       604.72464
0.250       20.608848       1.4132134       626.67033
0.250       21.111503       1.3608856       648.70808
0.250       21.614157       1.2889659       659.36612
0.250       22.116812       1.2402799       679.76303
0.250       22.619467       1.1877229       696.35788
0.250       23.122122       1.1312747       708.46986
0.250       23.624777       1.0882916       726.97369
0.250       24.127432       1.0434279       742.44788
0.250       24.630086       1.0012432       757.89254
0.250       25.132741      0.98695330       793.75494
0.250       25.635396      0.94804065       809.12816
0.250       26.138051      0.90880439       822.16743
0.250       26.640706      0.87811073       841.11759
0.250       27.143361      0.85871692       869.98372
0.250       27.646015      0.82242958       880.37280
0.250       28.148670      0.80195612       906.13835
0.250       28.651325      0.77019768       917.71240
0.250       29.153980      0.74113083       930.37640
0.250       29.656635      0.72757799       961.42501
0.250       30.159289      0.70955601       986.09842
0.250       30.661944      0.68265005       996.93641
0.250       31.164599      0.67390410       1033.3632
0.250       31.667254      0.65189528       1048.7677
0.250       32.169909      0.63275860       1067.2295
0.250       33.175218      0.61049318       1129.2561
0.250       34.180528      0.57605966       1165.3973
0.250       35.185838      0.54372308       1199.9184
0.250       36.191147      0.51931900       1247.1294
0.250       37.196457      0.48689312       1269.4296
0.250       38.201767      0.45920635       1296.9657
0.250       39.207076      0.45459042       1387.9823
0.250       40.212386      0.43873581       1445.2829
0.250       41.217696      0.41482144       1471.5756
0.250       42.223005      0.40109696       1529.5619
0.250       43.228315      0.38595149       1579.4574
0.250       44.233625      0.37235709       1632.6289
0.250       45.238934      0.36001592       1688.6088
0.250       46.244244      0.34307879       1718.8468
0.250       47.249554      0.32975100       1762.1769
0.250       48.254863      0.32184888       1832.0846
0.250       49.260173      0.31030784       1879.1039
0.250       50.265482      0.30598218       1968.6838
0.250       51.270792      0.29410422       2008.0827
0.250       52.276102      0.28521131       2064.1753
0.250       53.281411      0.27674700       2120.7054
0.250       54.286721      0.26613273       2156.9962
0.250       55.292031      0.25893806       2217.4496
0.250       56.297340      0.25561026       2310.5330
0.250       57.302650      0.24519935       2337.2959
0.250       58.307960      0.24368296       2447.2534
0.250       59.313269      0.23325881       2465.8343
0.250       60.318579      0.23057606       2563.5263
0.250       61.323889      0.22326741       2608.4629
0.250       62.329198      0.21635333       2654.0461
0.250       63.334508      0.21245146       2734.3316
0.250       64.339818      0.20547847       2772.5287
0.250       66.350437      0.19842903       2936.3433
0.250       68.361056      0.19125403       3095.3314
0.250       70.371675      0.17733628       3130.8448
0.250       72.382295      0.17110580       3287.2448
0.250       74.392914      0.16580689       3458.3388
0.250       76.403533      0.16072774       3631.6286
0.250       78.414153      0.15574252       3804.1778
0.250       80.424772      0.15108576       3981.6522
0.250       82.435391      0.14482013       4109.9855
0.250       84.446011      0.13864118       4229.6061
0.250       86.456630      0.13318667       4360.3958
0.250       88.467249      0.12997681       4559.1480
0.250       90.477868      0.12534841       4703.4463
0.250       92.488488      0.12160749       4874.0909
0.250       94.499107      0.11741089       5019.5151
0.250       96.509726      0.11381878       5183.1938
0.250       98.520346      0.11103984       5379.3135
0.250       100.53096      0.10926328       5623.9836
0.250       102.54158      0.10566300       5771.5607
0.250       104.55220      0.10147244       5875.1362
0.250       106.56282     0.098964254       6066.8850
0.250       108.57344     0.096006663       6225.0444
0.250       110.58406     0.093897764       6432.8454
0.250       112.59468     0.089682180       6485.2995
0.250       114.60530     0.088576050       6754.6161
0.250       116.61592     0.085572727       6875.1021
0.250       118.62654     0.083843476       7090.6347
0.250       120.63716     0.082671871       7353.1143
0.250       122.64778     0.079722728       7451.2898
0.250       124.65840     0.079444582       7796.4905
0.250       126.66902     0.076440523       7870.5503
0.250       128.67964     0.074912219       8086.3471
0.250       132.70087     0.071680671       8485.8171
0.250       136.72211     0.069355658       8979.8366
0.250       140.74335     0.067025510       9466.6005
0.250       144.76459     0.062064351       9538.9267
0.250       148.78583     0.060907427       10163.077
0.250       152.80707     0.058097893       10501.733
0.250       156.82831     0.053507814       10455.885
0.250       160.84954     0.053556090       11291.162
0.250       164.87078     0.050499125       11465.294
0.250       168.89202     0.048967672       11951.079
0.250       172.91326     0.046190542       12097.851
0.250       176.93450     0.044766218       12561.983
0.250       180.95574     0.042803697       12848.979
0.250       184.97698     0.043667531       14001.737
0.250       188.99821     0.040710893       13923.679
0.250       193.01945     0.039236953       14294.493
0.250       197.04069     0.038282950       14836.909
0.250       201.06193     0.037313014       15364.560
0.250       205.08317     0.034002331       14858.296
0.250       209.10441     0.035441135       16416.004
0.250       213.12565     0.033503653       16431.210
0.250       217.14688     0.032872364       17051.477
0.250       221.16812     0.030885681       16927.586
0.250       225.18936     0.031646012       18307.661
0.250       229.21060     0.029990850       18296.294
0.250       233.23184     0.028906301       18579.169
0.250       237.25308     0.028098611       19010.375
0.250       241.27432     0.027615251       19649.546
0.250       245.29555     0.027095320       20259.727
0.250       249.31679     0.025257462       19829.628
0.250       253.33803     0.025199275       20756.756
0.250       257.35927     0.024383901       21056.826
0.250       265.40175     0.023276031       22044.006
0.250       273.44422     0.020963978       21714.519
0.250       281.48670     0.020143909       22760.807
0.250       289.52918     0.020314102       24977.266
0.250       297.57166     0.018568382       24786.717
0.250       305.61413     0.018581632       26870.417
0.250       313.65661     0.016957838       26509.654
0.250       321.69909     0.015432235       26028.466
0.250       329.74156     0.015464951       28089.234
0.250       337.78404     0.015578382       30416.552
0.250       345.82652     0.014066049       29472.520
0.250       353.86900     0.012402608       27842.667
0.250       361.91147     0.012851784       30863.184
0.250       369.95395     0.013428487       34446.124
0.250       377.99643     0.011888164       32527.309
0.250       386.03891     0.011701407       34103.707
0.250       394.08138     0.010183379       31573.295
0.250       402.12386     0.010235785       33718.708
0.250       410.16634     0.010499804       36705.530
0.250       418.20881     0.010283926       38107.349
0.250       426.25129    0.0091193123       35779.105
0.250       434.29377    0.0090679722       37629.741
0.250       442.33625    0.0089420531       39207.133
0.250       450.37872    0.0087419262       40458.613
0.250       458.42120    0.0081075333       39568.818
0.250       466.46368    0.0079681571       40971.479
0.250       474.50615    0.0076370222       41335.183
0.250       482.54863    0.0069522384       39574.750
0.250       490.59111    0.0061984512       37077.673
0.250       498.63359    0.0068467723       43003.195
0.250       506.67606    0.0066948504       44116.627
0.250       514.71854    0.0067827194       46857.978
0.125     0.015707963       8105.7947    0.0015915691
0.125     0.031415927       20202.096     0.031733378
0.125     0.047123890       10104.612     0.053568969
0.125     0.062831853       8864.4141      0.11139351
0.125     0.078539816       6846.8953      0.16804809
0.125     0.094247780       5221.6863      0.22145955
0.125      0.10995574       4224.6467      0.28452105
0.125      0.12566371       3637.5953      0.36569096
0.125      0.14137167       2934.2559      0.42000592
0.125      0.15707963       2650.3555      0.52039608
0.125      0.17278760       2360.3988      0.61686954
0.125      0.18849556       2030.7813      0.68902787
0.125      0.20420352       1910.2793      0.82405619
0.125      0.21991149       1723.5406      0.92861464
0.125      0.23561945       1548.5294       1.0261790
0.125      0.25132741       1462.4550       1.1761761
0.125      0.26703538       1308.5889       1.2623503
0.125      0.28274334       1242.9021       1.4232603
0.125      0.29845130       1153.3124       1.5532367
0.125      0.31415927       1083.9486       1.7026624
0.125      0.32986723       1020.2124       1.8551472
0.125      0.34557519       950.22508       1.9866640
0.125      0.36128316       911.45528       2.1774529
0.125      0.37699112       872.94610       2.3694691
0.125      0.39269908       824.32845       2.5290080
0.125      0.40840704       784.88778       2.7086788
0.125      0.42411501       759.58012       2.9355857
0.125      0.43982297       730.58692       3.1490233
0.125      0.45553093       677.89865       3.2463000
0.125      0.47123890       673.53822       3.5707209
0.125      0.48694686       630.06636       3.6855412
0.125      0.50265482       622.58466       4.0056984
0.125      0.51836279       600.09955       4.2344305
0.125      0.53407075       577.52946       4.4569810
0.125      0.54977871       549.27467       4.6240614
0.125      0.56548668       535.01607       4.9012203
0.125      0.58119464       537.56196       5.3464264
0.125      0.59690260       513.29238       5.5302594
0.125      0.61261057       510.38744       5.9446144
0.125      0.62831853       494.36651       6.2123928
0.125      0.64402649       478.06461       6.4694604
0.125      0.65973446       472.66492       6.8759250
0.125      0.67544242       460.91704       7.1954510
0.125      0.69115038       449.48040       7.5179369
0.125      0.70685835       437.23351       7.8231358
0.125      0.72256631       422.38345       8.0725414
0.125      0.73827427       409.43600       8.3465978
0.125      0.75398224       406.01686       8.8165296
0.125      0.76969020       393.53453       9.0907764
0.125      0.78539816       389.91194       9.5698787
0.125      0.80110613       381.91098       9.9472392
0.125      0.81681409       374.31656       10.334250
0.125      0.83252205       368.38691       10.768661
0.125      0.84823002       362.64915       11.212381
0.125      0.86393798       352.10443       11.502426
0.125      0.87964594       342.66629       11.815860
0.125      0.89535391       338.65187       12.314249
0.125      0.91106187       334.83517       12.827586
0.125      0.92676983       328.11745       13.231688
0.125      0.94247780       320.73508       13.602856
0.125      0.95818576       314.94324       14.036269
0.125      0.97389372       311.76961       14.589444
0.125      0.98960169       305.59343       15.003602
0.125       1.0053096       299.33168       15.407157
0.125       1.0367256       289.95182       16.367696
0.125       1.0681415       280.98827       17.347817
0.125       1.0995574       277.10979       18.662760
0.125       1.1309734       264.72307       19.400779
0.125       1.1623893       259.28323       20.630012
0.125       1.1938052       248.26472       21.398615
0.125       1.2252211       243.47023       22.686085
0.125       1.2566371       234.99933       23.624710
0.125       1.2880530       227.46483       24.625537
0.125       1.3194689       222.19739       25.858701
0.125       1.3508848       219.19563       27.375190
0.125       1.3823008       212.31098       28.408635
0.125       1.4137167       208.88885       29.900103
0.125       1.4451326       201.22057       30.765626
0.125       1.4765485       196.02028       31.967926
0.125       1.5079645       189.73660       32.960569
0.125       1.5393804       183.60720       33.931092
0.125       1.5707963       182.03961       35.743395
0.125       1.6022123       175.84621       36.640670
0.125       1.6336282       170.50652       37.659184
0.125       1.6650441       168.73432       39.459439
0.125       1.6964600       164.45392       40.676669
0.125       1.7278760       158.07344       41.311110
0.125       1.7592919       156.11450       43.065274
0.125       1.7907078       154.11567       44.832323
0.125       1.8221237       148.87121       45.626228
0.125       1.8535397       145.99783       47.100151
0.125       1.8849556       142.06176       48.200419
0.125       1.9163715       138.38384       49.339502
0.125       1.9477874       133.39226       49.937360
0.125       1.9792034       130.99031       51.449447
0.125       2.0106193       129.72845       53.418911
0.125       2.0734512       125.44249       56.649537
0.125       2.1362830       119.11743       58.833129
0.125       2.1991149       112.10246       60.398913
0.125       2.2619467       106.68278       62.547752
0.125       2.3247786       102.27520       65.100655
0.125       2.3876104       98.502886       67.921866
0.125       2.4504423       95.494474       71.183924
0.125       2.5132741       91.541376       73.621943
0.125       2.5761060       87.526435       75.805492
0.125       2.6389378       83.801869       78.020987
0.125       2.7017697       80.546689       80.475359
0.125       2.7646015       76.897342       82.315045
0.125       2.8274334       73.522399       84.191273
0.125       2.8902652       72.607707       88.810861
0.125       2.9530971       69.025687       90.056315
0.125       3.0159289       66.449185       92.347094
0.125       3.0787608       64.478340       95.326127
0.125       3.1415927       62.266519       97.808019
0.125       3.2044245       59.613570       99.372342
0.125       3.2672564       58.366045       103.12885
0.125       3.3300882       56.503759       105.70969
0.125       3.3929201       54.442201       107.72756
0.125       3.4557519       52.138478       109.00748
0.125       3.5185838       51.148534       112.87743
0.125       3.5814156       49.794507       115.88197
0.125       3.6442475       47.982467       117.64580
0.125       3.7070793       46.345494       119.61163
0.125       3.7699112       45.076394       122.35248
0.125       3.8327430       43.579187       124.30211
0.125       3.8955749       42.472432       127.20145
0.125       3.9584067       41.371429       129.99661
0.125       4.0212386       40.157445       132.28660
0.125       4.1469023       37.773622       136.46784
0.125       4.2725660       35.701859       141.06765
0.125       4.3982297       33.667821       145.11724
0.125       4.5238934       31.154608       146.12672
0.125       4.6495571       30.551697       155.57520
0.125       4.7752208       29.025504       160.11440
0.125       4.9008845       27.505058       164.02356
0.125       5.0265482       26.578606       171.00626
0.125       5.1522120       24.866471       172.29219
0.125       5.2778757       23.930203       178.23546
0.125       5.4035394       23.101409       184.64761
0.125       5.5292031       22.266548       190.68247
0.125       5.6548668       20.908516       191.54049
0.125       5.7805305       20.284292       198.48752
0.125       5.9061942       19.371734       202.19105
0.125       6.0318579       18.562557       206.37703
0.125       6.1575216       18.034608       213.30194
0.125       6.2831853       17.429698       219.02805
0.125       6.4088490       16.662774       222.20698
0.125       6.5345127       15.905981       224.83832
0.125       6.6601764       15.449845       231.23394
0.125       6.7858401       14.900648       235.87738
0.125       6.9115038       14.265020       238.59443
0.125       7.0371675       13.651024       241.00673
0.125       7.1628313       13.229416       246.30039
0.125       7.2884950       12.875737       252.55498
0.125       7.4141587       12.305324       254.06740
0.125       7.5398224       12.062735       261.93853
0.125       7.6654861       11.785357       268.92558
0.125       7.7911498       11.406132       273.28343
0.125       7.9168135       11.072689       278.33935
0.125       8.0424772       10.682627       281.52557
0.125       8.2938046       10.001825       289.07525
0.125       8.5451320       9.6063244       303.65738
0.125       8.7964594       8.9139961       307.37349
0.125       9.0477868       8.5415495       320.50440
0.125       9.2991143       8.1039785       330.13631
0.125       9.5504417       7.6497932       337.59058
0.125       9.8017691       7.1920808       343.11383
0.125       10.053096       6.7963748       349.82201
0.125       10.304424       6.5845395       364.97811
0.125       10.555751       6.1918272       368.94067
0.125       10.807079       5.9564060       380.87240
0.125       11.058406       5.7855508       396.36252
0.125       11.309734       5.5353022       405.66610
0.125       11.561061       5.2371984       409.97971
0.125       11.812388       5.0579615       422.33680
0.125       12.063716       4.8213986       428.83141
0.125       12.315043       4.6008268       435.32536
0.125       12.566371       4.4218173       444.52956
0.125       12.817698       4.2725465       455.81348
0.125       13.069025       4.0586928       458.97184
0.125       13.320353       3.9984044       478.74491
0.125       13.571680       3.8580716       488.58643
0.125       13.823008       3.6796381       492.36029
0.125       14.074335       3.5541112       501.97829
0.125       14.325663       3.5187470       524.08587
0.125       14.576990       3.3508535       525.81051
0.125       14.828317       3.2517934       537.11690
0.125       15.079645       3.1086615       540.02893
0.125       15.330972       3.0284385       552.83828
0.125       15.582300       2.9328909       562.16114
0.125       15.833627       2.8104376       565.17823
0.125       16.084954       2.7357683       576.77850
0.125       16.587609       2.6215976       606.16056
0.125       17.090264       2.4230519       612.74431
0.125       17.592919       2.2998696       634.43506
0.125       18.095574       2.1777405       653.72252
0.125       18.598229       2.0567596       670.29894
0.125       19.100883       1.9777116       698.22206
0.125       19.603538       1.9014786       725.71329
0.125       20.106193       1.8204806       749.62810
0.125       20.608848       1.7015612       754.53428
0.125       21.111503       1.6077514       766.38428
0.125       21.614157       1.5914925       814.12256
0.125       22.116812       1.4788202       810.50037
0.125       22.619467       1.4069631       824.89766
0.125       23.122122       1.3659918       855.46337
0.125       23.624777       1.3236002       884.15869
0.125       24.127432       1.2552510       893.16998
0.125       24.630086       1.2230463       925.78677
0.125       25.132741       1.1944224       960.61146
0.125       25.635396       1.1474729       979.33839
0.125       26.138051       1.0936439       989.38607
0.125       26.640706       1.0586655       1014.0659
0.125       27.143361       1.0292302       1042.7343
0.125       27.646015      0.99036000       1060.1345
0.125       28.148670      0.94157117       1063.8908
0.125       28.651325      0.92204050       1098.6374
0.125       29.153980      0.88757695       1114.2171
0.125       29.656635      0.87508843       1156.3460
0.125       30.159289      0.84324299       1171.8886
0.125       30.661944      0.82142768       1199.6061
0.125       31.164599      0.79965127       1226.1837
0.125       31.667254      0.77129633       1240.8599
0.125       32.169909      0.75338585       1270.6830
0.125       33.175218      0.70982647       1312.9973
0.125       34.180528      0.66967909       1354.7941
0.125       35.185838      0.64785942       1429.7323
0.125       36.191147      0.61602659       1479.3699
0.125       37.196457      0.60363158       1573.7906
0.125       38.201767      0.56437904       1594.0116
0.125       39.207076      0.54069122       1650.8703
0.125       40.212386      0.50835770       1674.6313
0.125       41.217696      0.48434083       1718.1951
0.125       42.223005      0.47503469       1811.5195
0.125       43.228315      0.44727881       1830.4316
0.125       44.233625      0.44424993       1947.8487
0.125       45.238934      0.42190581       1978.8955
0.125       46.244244      0.40648780       2036.5300
0.125       47.249554      0.38676155       2066.8391
0.125       48.254863      0.38763589       2206.5690
0.125       49.260173      0.36389202       2203.5889
0.125       50.265482      0.35264540       2268.9140
0.125       51.270792      0.34467815       2353.3910
0.125       52.276102      0.33825147       2448.0458
0.125       53.281411      0.32968230       2526.3473
0.125       54.286721      0.31822912       2579.2356
0.125       55.292031      0.31079370       2661.5222
0.125       56.297340      0.29882202       2701.1362
0.125       57.302650      0.28962873       2760.8068
0.125       58.307960      0.28445376       2856.7055
0.125       59.313269      0.27545137       2911.8619
0.125       60.318579      0.26632607       2960.9921
0.125       61.323889      0.26433110       3088.2153
0.125       62.329198      0.25737188       3157.2282
0.125       63.334508      0.24854430       3198.8603
0.125       64.339818      0.24179543       3262.5549
0.125       66.350437      0.23373288       3458.7680
0.125       68.361056      0.22563110       3651.7036
0.125       70.371675      0.21646354       3821.6305
0.125       72.382295      0.20367484       3912.9536
0.125       74.392914      0.19326026       4030.9511
0.125       76.403533      0.18795371       4246.7968
0.125       78.414153      0.18206096       4447.0339
0.125       80.424772      0.18089485       4767.2287
0.125       82.435391      0.16652971       4726.1021
0.125       84.446011      0.16287549       4968.9359
0.125       86.456630      0.15964744       5226.6945
0.125       88.467249      0.15209019       5334.8111
0.125       90.477868      0.14783251       5547.1164
0.125       92.488488      0.14276089       5721.9298
0.125       94.499107      0.14076133       6017.7858
0.125       96.509726      0.13590014       6188.7567
0.125       98.520346      0.13252211       6420.0199
0.125       100.53096      0.12581627       6475.9966
0.125       102.54158      0.12266343       6700.1642
0.125       104.55220      0.11972531       6931.9562
0.125       106.56282      0.11697238       7170.8518
0.125       108.57344      0.11331375       7347.2309
0.125       110.58406      0.11190052       7666.1966
0.125       112.59468      0.10755666       7777.8790
0.125       114.60530      0.10450305       7969.1745
0.125       116.61592      0.10403540       8358.4343
0.125       118.62654      0.10123338       8561.2973
0.125       120.63716     0.097626639       8683.2417
0.125       122.64778     0.095546012       8930.2140
0.125       124.65840     0.092935983       9120.5025
0.125       126.66902     0.091142870       9384.3490
0.125       128.67964     0.088992781       9606.2636
0.125       132.70087     0.085595644       10133.122
0.125       136.72211     0.082847653       10726.715
0.125       140.74335     0.078074282       11027.115
0.125       144.76459     0.075007857       11528.268
0.125       148.78583     0.072627011       12118.619
0.125       152.80707     0.069423644       12548.967
0.125       156.82831     0.067638846       13217.210
0.125       160.84954     0.065058578       13716.216
0.125       164.87078     0.062717531       14239.355
0.125       168.89202     0.059849590       14606.926
0.125       172.91326     0.059599564       15609.832
0.125       176.93450     0.056740667       15922.170
0.125       180.95574     0.053333732       16009.925
0.125       184.97698     0.050998847       16352.481
0.125       188.99821     0.049619357       16970.494
0.125       193.01945     0.049581905       18063.284
0.125       197.04069     0.046724273       18108.421
0.125       201.06193     0.045835312       18873.828
0.125       205.08317     0.044245698       19334.430
0.125       209.10441     0.042752366       19802.497
0.125       213.12565     0.041881727       20540.073
0.125       217.14688     0.040741760       21133.472
0.125       221.16812     0.038778781       21253.576
0.125       225.18936     0.038126742       22056.854
0.125       229.21060     0.037004346       22574.965
0.125       233.23184     0.035687562       22937.741
0.125       237.25308     0.034785041       23534.141
0.125       241.27432     0.033692010       23973.445
0.125       245.29555     0.034342936       25678.918
0.125       249.31679     0.031396482       24649.371
0.125       253.33803     0.031211402       25708.972
0.125       257.35927     0.030677751       26491.907
0.125       265.40175     0.029541524       27977.859
0.125       273.44422     0.027771099       28765.346
0.125       281.48670     0.026541006       29988.952
0.125       289.52918     0.024939938       30664.977
0.125       297.57166     0.023652480       31573.421
0.125       305.61413     0.022059391       31899.515
0.125       313.65661     0.021968305       34342.360
0.125       321.69909     0.021849841       36852.591
0.125       329.74156     0.020497224       37229.430
0.125       337.78404     0.018185481       35506.875
0.125       345.82652     0.016233039       34013.003
0.125       353.86900     0.017481592       39244.499
0.125       361.91147     0.016652312       39990.041
0.125       369.95395     0.015458738       39654.027
0.125       377.99643     0.015361008       42029.388
0.125       386.03891     0.014150029       41240.205
0.125       394.08138     0.013263890       41124.339
0.125       402.12386     0.012713259       41880.002
0.125       410.16634     0.012159130       42506.251
0.125       418.20881     0.011994277       44445.101
0.125       426.25129     0.011239286       44096.701
0.125       434.29377     0.011639432       48300.635
0.125       442.33625     0.011064410       48512.773
0.125       450.37872     0.010136766       46914.088
0.125       458.42120    0.0098676556       48159.096
0.125       466.46368    0.0095047356       48872.414
